config_id,config_description,query_index,rank
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,54,8.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,55,1.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,56,5.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,57,2.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,58,inf
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,59,1.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,60,inf
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,61,5.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,62,3.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,63,inf
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,64,1.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,65,3.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,66,1.0
bgem3_structured_reranked,Retriever: bge-m3 Estruturado + Re-ranker,67,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,0,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,1,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,2,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,3,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,4,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,5,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,6,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,7,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,8,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,9,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,10,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,11,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,12,8.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,13,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,14,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,15,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,16,2.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,17,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,18,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,19,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,20,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,21,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,22,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,23,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,24,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,25,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,26,6.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,27,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,28,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,29,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,30,9.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,31,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,32,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,33,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,34,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,35,2.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,36,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,37,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,38,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,39,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,40,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,41,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,42,7.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,43,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,44,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,45,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,46,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,47,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,48,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,49,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,50,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,51,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,52,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,53,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,54,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,55,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,56,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,57,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,58,2.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,59,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,60,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,61,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,62,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,63,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,64,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,65,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,66,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,67,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,68,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,69,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,70,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,71,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,72,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,73,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,74,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,75,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,76,4.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,77,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,78,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,79,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,80,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,81,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,82,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,83,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,84,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,85,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,86,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,87,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,88,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,89,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,90,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,91,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,92,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,93,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,94,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,95,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,96,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,97,1.0
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,98,inf
bgem3_recursive_reranked,Retriever: bge-m3 Recursivo + Re-ranker,99,inf
